subj,b_name,a_name,b_offA,a_on_c,a_off_c,rolling_b_on_c,rolling_b_off_c
p2np_s122,duif,naald,236.3447311,-6.96322035,-30.69457486,-44.95360011,-178.640315
p2np_s122,cactus,nagel,239.0986997,26.23816865,-11.17816086,-108.8446089,-86.97773703
p2np_s122,wolf,nagel,121.6831902,46.27785065,56.81236914,-138.986038,-196.587
p2np_s122,doos,pan,213.635028,100.7356426,-134.4670429,-135.6762936,-222.06612
p2np_s122,ladder,pan,262.9512475,38.78118965,-176.1667979,-144.8209759,-79.35895603
p2np_s122,duivel,ridder,143.2196009,-15.94238735,14.37784514,-48.16356271,-182.126844
p2np_s122,kip,ridder,246.1829667,6.00668665,20.36311714,-70.89491651,-96.73013203
p2np_s122,tandarts,rits,151.1898374,-73.45627635,-26.59085686,-95.70843241,-87.54016903
p2np_s122,kikker,rits,636.3177717,-41.21322035,14.11792514,-66.41333941,-194.600504
p2np_s122,duivel,schaar,102.8308842,-88.44238735,-30.78485286,-99.66028821,-229.078722
p2np_s122,kip,schaar,212.2484412,-177.5413454,-145.4515199,-24.98387671,-160.259644
p2np_s122,doolhof,schaduw,173.4178177,-89.50072035,6.958646141,-103.0448185,-233.60269
p2np_s122,ladder,schaduw,127.1697881,-45.51381635,71.60056314,9.249337494,-204.285552
p2np_s122,been,vlieg,144.8314908,35.02289065,20.66951214,-39.38408961,-270.517643
p2np_s122,cactus,vlieg,128.0176956,-170.2042924,-139.8275119,24.90897559,-189.203644
p2np_s122,baby,vliegtuig,27.12225752,-89.46024435,168.4014211,-92.69789301,-199.142118
p2np_s122,tandarts,zebra,176.3536589,-7.74063335,10.47903614,-30.01664101,-163.615321
p2np_s122,been,zebra,178.5502662,159.8909456,208.0030971,-17.90695431,-164.060028
p2np_s122,tang,zee,272.4220423,30.45344565,-43.88586286,-35.77659131,-149.229062
p2np_s122,wortel,zee,146.4067464,36.14292965,-13.54179786,-33.39470711,-233.123419
p2np_s123,lamp,hemd,118.3375016,-55.75720235,-60.49522886,-116.096844,-111.738927
p2np_s123,doolhof,hemd,168.4386417,-81.74000635,-95.57513086,-108.6751353,-128.915278
p2np_s123,doos,herder,95.43571058,-41.42155435,-31.50273486,-73.84920151,-177.809503
p2np_s123,wortel,herder,10.13773296,128.5784456,139.0797301,-139.1020148,-54.46675003
p2np_s123,wolf,mand,202.8546058,-45.76269935,-109.8647139,-116.735649,-131.802868
p2np_s123,kast,masker,81.22895828,42.90056165,39.00403614,-121.641116,-66.29559803
p2np_s123,lamp,masker,34.70030114,35.62200665,68.93246714,-86.55550451,-158.083907
p2np_s123,baby,naald,-39.25607375,32.19731865,52.67459114,-103.4868782,-84.74823603
p2np_s123,cactus,nagel,115.9828635,26.23816865,-11.17816086,-136.3960868,-137.702068
p2np_s123,doos,pan,240.0809729,100.7356426,-134.4670429,-156.5298265,-42.90555303
p2np_s123,ladder,pan,142.4973562,38.78118965,-176.1667979,-112.3353846,-87.47805003
p2np_s123,kikker,panda,152.2214676,30.96692665,-115.5277209,-125.0495261,-58.14532103
p2np_s123,duivel,ridder,143.6592473,-15.94238735,14.37784514,-104.3887589,-119.073025
p2np_s123,kip,ridder,152.9419146,6.00668665,20.36311714,-20.46703631,-192.435514
p2np_s123,tandarts,rits,147.4331296,-73.45627635,-26.59085686,-86.75401791,-122.643988
p2np_s123,kikker,rits,233.7045782,-41.21322035,14.11792514,-165.3282649,-85.15361203
p2np_s123,duivel,schaar,123.8628883,-88.44238735,-30.78485286,-127.3265515,-57.21587003
p2np_s123,kip,schaar,163.535601,-177.5413454,-145.4515199,-118.9984757,-136.607131
p2np_s123,doolhof,schaduw,119.5139719,-89.50072035,6.958646141,-115.2270607,-144.427889
p2np_s123,ladder,schaduw,108.6106307,-45.51381635,71.60056314,-123.5552458,-111.413935
p2np_s123,been,vlieg,85.89073618,35.02289065,20.66951214,-105.5580395,-155.634576
p2np_s123,cactus,vlieg,101.6658986,-170.2042924,-139.8275119,-154.2071647,-41.34782003
p2np_s123,duif,vliegtuig,-48.73958356,-89.30651735,144.6838971,-21.55222021,-198.76143
p2np_s123,baby,vliegtuig,-104.4193465,-89.46024435,168.4014211,-104.5914459,-73.21005703
p2np_s123,tandarts,zebra,157.2713999,-7.74063335,10.47903614,-99.55970391,-146.490095
p2np_s123,been,zebra,2.055632138,159.8909456,208.0030971,-91.77292421,-94.86344603
p2np_s123,tang,zee,236.6202698,30.45344565,-43.88586286,-128.5162402,-59.11267403
p2np_s124,lamp,hemd,393.2694744,-55.75720235,-60.49522886,318.052176,-50.84092603
p2np_s124,doolhof,hemd,455.7782074,-81.74000635,-95.57513086,174.6642479,-96.43079003
p2np_s124,doos,herder,556.1668567,-41.42155435,-31.50273486,173.874543,-69.82506003
p2np_s124,wortel,herder,336.7171912,128.5784456,139.0797301,343.8583835,-87.56421503
p2np_s124,kast,mand,648.0962292,-14.96040535,-112.0334639,330.2777337,-180.74897
p2np_s124,wolf,mand,491.5357848,-45.76269935,-109.8647139,381.2430847,-183.792567
p2np_s124,kast,masker,465.0942741,42.90056165,39.00403614,241.7459029,-32.10561203
p2np_s124,lamp,masker,414.0571979,35.62200665,68.93246714,219.8314242,-110.346729
p2np_s124,baby,naald,465.7482286,32.19731865,52.67459114,372.7686001,-152.488797
p2np_s124,cactus,nagel,609.7544715,26.23816865,-11.17816086,275.6702777,-178.052592
p2np_s124,wolf,nagel,326.165958,46.27785065,56.81236914,214.9623299,-64.85156103
p2np_s124,doos,pan,551.3686661,100.7356426,-134.4670429,202.4372826,-46.18100403
p2np_s124,ladder,pan,496.8777176,38.78118965,-176.1667979,277.5563733,-152.703847
p2np_s124,kikker,panda,536.1470422,30.96692665,-115.5277209,192.3691305,-81.41437903
p2np_s124,duivel,ridder,805.8764395,-15.94238735,14.37784514,267.8693498,-146.062655
p2np_s124,kip,ridder,670.6143481,6.00668665,20.36311714,150.9417462,-62.55856803
p2np_s124,tandarts,rits,434.7558567,-73.45627635,-26.59085686,152.7729466,-129.928029
p2np_s124,kikker,rits,506.308196,-41.21322035,14.11792514,403.7720322,-49.76528803
p2np_s124,kip,schaar,811.990837,-177.5413454,-145.4515199,214.7565229,-43.56215503
p2np_s124,doolhof,schaduw,364.9176402,-89.50072035,6.958646141,153.2287394,-171.526879
p2np_s124,cactus,vlieg,562.7460785,-170.2042924,-139.8275119,233.1400321,-140.471503
p2np_s124,duif,vliegtuig,332.2925344,-89.30651735,144.6838971,239.7274878,-113.718963
p2np_s124,baby,vliegtuig,281.3801882,-89.46024435,168.4014211,205.8990799,-96.64857203
p2np_s124,tandarts,zebra,600.0411741,-7.74063335,10.47903614,403.9441046,-153.977414
p2np_s124,been,zebra,497.9915847,159.8909456,208.0030971,416.722931,-90.41846203
p2np_s124,tang,zee,774.8008402,30.45344565,-43.88586286,331.7953762,-113.937661
p2np_s124,wortel,zee,389.0994901,36.14292965,-13.54179786,219.2348233,-118.090966
p2np_s125,lamp,hemd,136.3779889,-55.75720235,-60.49522886,-124.4495029,-230.993948
p2np_s125,doolhof,hemd,133.6001427,-81.74000635,-95.57513086,-36.58436561,-288.521103
p2np_s125,doos,herder,185.1150658,-41.42155435,-31.50273486,-49.02934441,-339.640116
p2np_s125,wortel,herder,225.0652742,128.5784456,139.0797301,117.3285108,-224.58358
p2np_s125,kast,mand,158.8869123,-14.96040535,-112.0334639,-101.5399388,-216.832929
p2np_s125,kast,masker,95.86393229,42.90056165,39.00403614,-67.32925131,-307.736121
p2np_s125,lamp,masker,49.86924801,35.62200665,68.93246714,-118.4634389,-210.970628
p2np_s125,duif,naald,127.3819844,-6.96322035,-30.69457486,-111.3681895,-213.863479
p2np_s125,wolf,nagel,192.7885514,46.27785065,56.81236914,-64.57504561,-279.98162
p2np_s125,doos,pan,261.0074481,100.7356426,-134.4670429,166.0093446,-258.850875
p2np_s125,ladder,pan,275.6737022,38.78118965,-176.1667979,-72.38670241,-320.320971
p2np_s125,tang,panda,266.9625784,68.35374365,-83.07478386,139.1156624,-223.608959
p2np_s125,kikker,panda,183.4930258,30.96692665,-115.5277209,-106.3861569,-253.645807
p2np_s125,duivel,ridder,183.1180027,-15.94238735,14.37784514,-160.1262918,-198.325308
p2np_s125,kip,ridder,192.4350857,6.00668665,20.36311714,-5.199287406,-267.220678
p2np_s125,tandarts,rits,121.1511877,-73.45627635,-26.59085686,-88.96995271,-218.858991
p2np_s125,kikker,rits,624.0443531,-41.21322035,14.11792514,31.74785429,-232.459047
p2np_s125,kip,schaar,106.4476689,-177.5413454,-145.4515199,-79.40985101,-224.683677
p2np_s125,doolhof,schaduw,184.0011184,-89.50072035,6.958646141,-158.4394983,-231.726134
p2np_s125,been,vlieg,134.652416,35.02289065,20.66951214,-84.28588491,-274.846975
p2np_s125,cactus,vlieg,203.5760939,-170.2042924,-139.8275119,125.0831994,-207.44884
p2np_s125,duif,vliegtuig,-97.59818293,-89.30651735,144.6838971,-110.3218069,-237.370631
p2np_s125,baby,vliegtuig,-60.67250862,-89.46024435,168.4014211,-11.72532511,-318.050654
p2np_s125,tandarts,zebra,142.9902742,-7.74063335,10.47903614,91.01152829,-294.99189
p2np_s125,been,zebra,128.2102113,159.8909456,208.0030971,-48.70493641,-314.049849
p2np_s125,tang,zee,257.8133662,30.45344565,-43.88586286,-61.21655571,-282.319723
p2np_s125,wortel,zee,190.7683078,36.14292965,-13.54179786,-95.16394871,-287.210674
p2np_s126,lamp,hemd,67.30659975,-55.75720235,-60.49522886,-116.0834444,-165.351553
p2np_s126,doolhof,hemd,145.1281759,-81.74000635,-95.57513086,-92.68187831,-281.568839
p2np_s126,doos,herder,131.5691882,-41.42155435,-31.50273486,-96.61136251,-192.60453
p2np_s126,wortel,herder,58.41295816,128.5784456,139.0797301,-119.6489426,-213.41212
p2np_s126,kast,mand,97.76295721,-14.96040535,-112.0334639,-73.63915391,-238.569268
p2np_s126,wolf,mand,144.7930406,-45.76269935,-109.8647139,-127.5614602,-152.461729
p2np_s126,kast,masker,113.4435904,42.90056165,39.00403614,-89.98114601,-161.853111
p2np_s126,lamp,masker,76.63457683,35.62200665,68.93246714,-96.25103611,-147.386864
p2np_s126,baby,naald,52.06341983,32.19731865,52.67459114,-109.4246434,-132.681156
p2np_s126,cactus,nagel,238.1338123,26.23816865,-11.17816086,-118.379035,-185.53693
p2np_s126,doos,pan,395.9116501,100.7356426,-134.4670429,-126.9766127,-197.08213
p2np_s126,ladder,pan,219.975057,38.78118965,-176.1667979,-144.1756111,-95.19642503
p2np_s126,tang,panda,245.2907481,68.35374365,-83.07478386,-100.0085855,-194.953836
p2np_s126,kikker,panda,175.2383567,30.96692665,-115.5277209,-104.8970999,-133.796481
p2np_s126,duivel,ridder,59.11420813,-15.94238735,14.37784514,-114.7472839,-142.672349
p2np_s126,kip,ridder,193.1667161,6.00668665,20.36311714,-116.5515911,-139.435126
p2np_s126,kikker,rits,468.1915604,-41.21322035,14.11792514,-64.95373501,-226.205875
p2np_s126,duivel,schaar,9.863288096,-88.44238735,-30.78485286,-110.0785935,-128.309735
p2np_s126,doolhof,schaduw,105.2304527,-89.50072035,6.958646141,-117.009414,-188.845799
p2np_s126,ladder,schaduw,148.8738087,-45.51381635,71.60056314,-47.20379421,-231.194049
p2np_s126,been,vlieg,49.48996885,35.02289065,20.66951214,-88.91574091,-250.631775
p2np_s126,cactus,vlieg,66.28431063,-170.2042924,-139.8275119,-92.60671231,-172.387191
p2np_s126,duif,vliegtuig,-26.7189492,-89.30651735,144.6838971,-59.61712431,-250.864429
p2np_s126,baby,vliegtuig,52.8080331,-89.46024435,168.4014211,-88.93767741,-223.134671
p2np_s126,tandarts,zebra,177.3327286,-7.74063335,10.47903614,-69.41347781,-267.709506
p2np_s126,tang,zee,225.8182584,30.45344565,-43.88586286,-115.1994607,-208.301445
p2np_s126,wortel,zee,100.6585873,36.14292965,-13.54179786,-137.1315711,-123.954143
p2np_s127,lamp,hemd,196.2599952,-55.75720235,-60.49522886,145.3877182,-174.73814
p2np_s127,doolhof,hemd,257.8337073,-81.74000635,-95.57513086,3.801776594,-95.78183803
p2np_s127,kast,mand,318.5817104,-14.96040535,-112.0334639,81.29139709,-179.407235
p2np_s127,wolf,mand,490.5351145,-45.76269935,-109.8647139,170.2107751,-194.852579
p2np_s127,kast,masker,298.837484,42.90056165,39.00403614,173.9932414,-237.07569
p2np_s127,lamp,masker,182.5407284,35.62200665,68.93246714,21.10427459,-72.65521003
p2np_s127,baby,naald,260.7422805,32.19731865,52.67459114,223.6255219,-170.411276
p2np_s127,duif,naald,385.3040399,-6.96322035,-30.69457486,153.139108,-197.416743
p2np_s127,cactus,nagel,522.3677487,26.23816865,-11.17816086,71.07890099,-151.883996
p2np_s127,wolf,nagel,281.287335,46.27785065,56.81236914,179.6601732,-171.330366
p2np_s127,doos,pan,585.7412896,100.7356426,-134.4670429,105.7557402,-196.676601
p2np_s127,ladder,pan,340.9542759,38.78118965,-176.1667979,114.0756622,-178.149257
p2np_s127,tang,panda,443.2881239,68.35374365,-83.07478386,139.0443051,-138.787644
p2np_s127,kikker,panda,293.9728955,30.96692665,-115.5277209,84.15949449,-200.17349
p2np_s127,kip,ridder,319.1830189,6.00668665,20.36311714,2.500086394,-96.69392503
p2np_s127,tandarts,rits,440.116193,-73.45627635,-26.59085686,31.80205119,-116.620159
p2np_s127,kikker,rits,281.3189634,-41.21322035,14.11792514,21.40215329,-108.014337
p2np_s127,duivel,schaar,232.3535982,-88.44238735,-30.78485286,133.9756705,-114.223176
p2np_s127,kip,schaar,438.9904247,-177.5413454,-145.4515199,154.3860116,-228.822748
p2np_s127,doolhof,schaduw,358.2779928,-89.50072035,6.958646141,86.69660659,-229.111672
p2np_s127,cactus,vlieg,434.6679271,-170.2042924,-139.8275119,187.7507394,-173.092939
p2np_s127,duif,vliegtuig,203.8225162,-89.30651735,144.6838971,174.9661591,-209.462703
p2np_s127,baby,vliegtuig,548.0579233,-89.46024435,168.4014211,144.0750638,-213.396199
p2np_s127,tandarts,zebra,305.7681104,-7.74063335,10.47903614,189.9703063,-153.820708
p2np_s127,been,zebra,413.892661,159.8909456,208.0030971,176.1351884,-196.239417
p2np_s127,tang,zee,424.060989,30.45344565,-43.88586286,195.0771168,-145.640356
p2np_s127,wortel,zee,342.5899323,36.14292965,-13.54179786,132.4912612,-182.884992
p2np_s128,lamp,hemd,557.2432625,-55.75720235,-60.49522886,332.9833095,-182.141314
p2np_s128,doolhof,hemd,439.4134199,-81.74000635,-95.57513086,316.491192,-208.986456
p2np_s128,wortel,herder,403.5145044,128.5784456,139.0797301,299.8840241,-124.940848
p2np_s128,kast,mand,666.2773618,-14.96040535,-112.0334639,272.382796,-182.709578
p2np_s128,wolf,mand,510.2141731,-45.76269935,-109.8647139,290.2952086,-126.139832
p2np_s128,kast,masker,1106.19569,42.90056165,39.00403614,199.6268555,-189.685471
p2np_s128,lamp,masker,410.266938,35.62200665,68.93246714,253.3374604,-192.079092
p2np_s128,baby,naald,540.9964018,32.19731865,52.67459114,176.5867084,-173.078855
p2np_s128,duif,naald,360.0926299,-6.96322035,-30.69457486,236.7041617,-211.10631
p2np_s128,cactus,nagel,550.0926391,26.23816865,-11.17816086,359.5555333,-189.780247
p2np_s128,doos,pan,652.4864825,100.7356426,-134.4670429,236.8459316,-169.574289
p2np_s128,tang,panda,660.6798961,68.35374365,-83.07478386,242.949884,-130.523996
p2np_s128,kikker,panda,457.4818463,30.96692665,-115.5277209,308.8173672,-58.02992303
p2np_s128,kip,ridder,358.8477888,6.00668665,20.36311714,364.8436763,-140.53576
p2np_s128,tandarts,rits,777.4605583,-73.45627635,-26.59085686,397.5555352,-146.478323
p2np_s128,kikker,rits,368.5884019,-41.21322035,14.11792514,337.6149962,-136.423938
p2np_s128,kip,schaar,397.9414283,-177.5413454,-145.4515199,293.3883909,-173.141861
p2np_s128,ladder,schaduw,385.2885037,-45.51381635,71.60056314,258.5131844,-197.846395
p2np_s128,been,vlieg,570.0288382,35.02289065,20.66951214,444.8483665,-116.725561
p2np_s128,tandarts,zebra,457.0626464,-7.74063335,10.47903614,261.6731676,-175.832745
p2np_s128,wortel,zee,425.7956663,36.14292965,-13.54179786,314.9658572,-193.270978
p2np_s129,doolhof,hemd,714.9062453,-81.74000635,-95.57513086,471.996122,14.09802897
p2np_s129,doos,herder,802.4583863,-41.42155435,-31.50273486,608.4548708,-10.15671003
p2np_s129,kast,mand,908.9190119,-14.96040535,-112.0334639,549.929102,24.92324997
p2np_s129,wolf,mand,648.729461,-45.76269935,-109.8647139,605.5440203,11.31478497
p2np_s129,kast,masker,693.9024454,42.90056165,39.00403614,563.7923012,-52.09353103
p2np_s129,baby,naald,1113.133668,32.19731865,52.67459114,728.4854193,-42.37026903
p2np_s129,duif,naald,768.3089565,-6.96322035,-30.69457486,727.7481153,23.68512797
p2np_s129,wolf,nagel,654.9424061,46.27785065,56.81236914,661.2141843,-29.17759003
p2np_s129,doos,pan,975.2345443,100.7356426,-134.4670429,583.4561558,102.318145
p2np_s129,tang,panda,817.6873299,68.35374365,-83.07478386,654.4487847,18.18301697
p2np_s129,kikker,panda,856.3850803,30.96692665,-115.5277209,183.0517434,64.99057497
p2np_s129,duivel,ridder,933.2932258,-15.94238735,14.37784514,704.6013507,36.18851797
p2np_s129,kip,ridder,952.9968661,6.00668665,20.36311714,351.1399344,55.27897797
p2np_s129,tandarts,rits,731.1846758,-73.45627635,-26.59085686,533.2068019,33.84222497
p2np_s129,kikker,rits,968.4224332,-41.21322035,14.11792514,553.2296356,-68.06420303
p2np_s129,duivel,schaar,616.2901683,-88.44238735,-30.78485286,525.0420528,-93.22592903
p2np_s129,kip,schaar,763.2184413,-177.5413454,-145.4515199,507.6187018,17.08469897
p2np_s129,doolhof,schaduw,540.3319173,-89.50072035,6.958646141,639.2561101,-21.36032403
p2np_s129,ladder,schaduw,827.9470596,-45.51381635,71.60056314,557.6872176,24.71581797
p2np_s129,been,vlieg,940.8314908,35.02289065,20.66951214,745.0230607,-22.11447603
p2np_s129,cactus,vlieg,1023.519698,-170.2042924,-139.8275119,550.0292323,63.17557897
p2np_s129,duif,vliegtuig,676.1016863,-89.30651735,144.6838971,756.065244,-20.12671903
p2np_s129,baby,vliegtuig,648.4521895,-89.46024435,168.4014211,494.6382952,-54.77371903
p2np_s129,tandarts,zebra,620.2713999,-7.74063335,10.47903614,284.8806658,-17.77846703
p2np_s129,been,zebra,948.17638,159.8909456,208.0030971,493.3402518,-68.03859503
p2np_s129,tang,zee,915.6091052,30.45344565,-43.88586286,547.1236144,49.28634797
p2np_s129,wortel,zee,1100.978612,36.14292965,-13.54179786,627.3868775,34.10218497
p2np_s131,lamp,hemd,60.94956224,-55.75720235,-60.49522886,35.11083689,-195.54124
p2np_s131,doolhof,hemd,229.8694933,-81.74000635,-95.57513086,26.83197629,-205.681786
p2np_s131,doos,herder,188.4751901,-41.42155435,-31.50273486,-126.5921308,-120.795924
p2np_s131,wortel,herder,188.6591148,128.5784456,139.0797301,9.287819894,-139.09399
p2np_s131,wolf,mand,61.17071286,-45.76269935,-109.8647139,116.6983604,-200.967129
p2np_s131,baby,naald,175.645117,32.19731865,52.67459114,20.78347599,-190.076314
p2np_s131,duif,naald,181.047276,-6.96322035,-30.69457486,-128.073361,-97.08377803
p2np_s131,cactus,nagel,254.2299714,26.23816865,-11.17816086,-126.8020137,-106.941905
p2np_s131,wolf,nagel,45.00407481,46.27785065,56.81236914,-1.128158506,-198.078007
p2np_s131,doos,pan,430.7248385,100.7356426,-134.4670429,78.06040719,-124.231527
p2np_s131,ladder,pan,413.8489891,38.78118965,-176.1667979,37.39384639,-80.24357403
p2np_s131,tang,panda,308.5899872,68.35374365,-83.07478386,-47.96719741,-95.15868103
p2np_s131,kikker,panda,398.0177499,30.96692665,-115.5277209,-7.080680206,-41.82252803
p2np_s131,duivel,ridder,232.7887862,-15.94238735,14.37784514,-100.64856,-71.49549503
p2np_s131,kip,ridder,189.5246045,6.00668665,20.36311714,-74.89714141,-103.540555
p2np_s131,tandarts,rits,151.5354306,-73.45627635,-26.59085686,-3.545244906,-247.89003
p2np_s131,kikker,rits,123.4627028,-41.21322035,14.11792514,-123.1371882,-98.58194203
p2np_s131,duivel,schaar,157.8579455,-88.44238735,-30.78485286,46.90380239,-238.87588
p2np_s131,kip,schaar,275.6740527,-177.5413454,-145.4515199,-22.45865521,-123.854359
p2np_s131,doolhof,schaduw,277.8392156,-89.50072035,6.958646141,10.53644469,-116.260144
p2np_s131,been,vlieg,210.5161851,35.02289065,20.66951214,14.43338419,-143.173753
p2np_s131,cactus,vlieg,56.35482747,-170.2042924,-139.8275119,91.20067999,-233.985746
p2np_s131,duif,vliegtuig,29.22089518,-89.30651735,144.6838971,-123.4354949,-113.874486
p2np_s131,baby,vliegtuig,-30.61802641,-89.46024435,168.4014211,-110.6787902,-100.045332
p2np_s131,tandarts,zebra,237.5350725,-7.74063335,10.47903614,10.54781519,-194.567159
p2np_s131,tang,zee,365.9248399,30.45344565,-43.88586286,-26.62246431,-149.26157
p2np_s131,wortel,zee,210.0393968,36.14292965,-13.54179786,-19.79591601,-205.147331
p2np_s132,lamp,hemd,92.17318907,-55.75720235,-60.49522886,-198.5787553,-178.911084
p2np_s132,doolhof,hemd,87.8528905,-81.74000635,-95.57513086,-113.8865375,-193.955013
p2np_s132,doos,herder,75.4883424,-41.42155435,-31.50273486,-154.8303972,-123.915111
p2np_s132,wortel,herder,20.72852902,128.5784456,139.0797301,-11.73412841,-180.214032
p2np_s132,kast,mand,104.7994579,-14.96040535,-112.0334639,-181.90493,-62.93383103
p2np_s132,wolf,mand,58.68431089,-45.76269935,-109.8647139,-25.52763091,-166.235171
p2np_s132,kast,masker,45.19343594,42.90056165,39.00403614,-127.4816172,-144.624296
p2np_s132,lamp,masker,-66.99949142,35.62200665,68.93246714,-125.5432249,-173.824193
p2np_s132,baby,naald,-18.06429925,32.19731865,52.67459114,-164.5226187,-158.950097
p2np_s132,cactus,nagel,126.6407717,26.23816865,-11.17816086,-13.93099611,-248.40428
p2np_s132,doos,pan,-180.2442791,100.7356426,-134.4670429,-163.316355,-142.116766
p2np_s132,tang,panda,203.9754793,68.35374365,-83.07478386,-143.0773998,-134.564109
p2np_s132,kikker,panda,162.8184493,30.96692665,-115.5277209,-181.9886401,-140.240765
p2np_s132,duivel,ridder,63.45892382,-15.94238735,14.37784514,-164.2712776,-163.441781
p2np_s132,kip,ridder,113.3823581,6.00668665,20.36311714,-156.0695065,-187.169479
p2np_s132,tandarts,rits,74.76343416,-73.45627635,-26.59085686,-186.1504476,-74.95265603
p2np_s132,doolhof,schaduw,109.7458305,-89.50072035,6.958646141,-203.5109166,-210.504064
p2np_s132,been,vlieg,20.9335316,35.02289065,20.66951214,-177.1366592,-131.807085
p2np_s132,cactus,vlieg,79.58554478,-170.2042924,-139.8275119,-201.8040795,-175.365259
p2np_s132,duif,vliegtuig,53.53584627,-89.30651735,144.6838971,-144.0952616,-161.07987
p2np_s132,baby,vliegtuig,-58.32010258,-89.46024435,168.4014211,-222.3568464,-144.696357
p2np_s132,tandarts,zebra,80.95810398,-7.74063335,10.47903614,-155.3372585,-161.873785
p2np_s132,been,zebra,-60.32986036,159.8909456,208.0030971,-155.6498377,-129.347628
p2np_s132,tang,zee,181.937336,30.45344565,-43.88586286,-251.591445,-122.387124
p2np_s132,wortel,zee,54.85151243,36.14292965,-13.54179786,-148.3457217,-239.977521
p2np_s133,lamp,hemd,177.1436241,-55.75720235,-60.49522886,-122.3371997,-122.86137
p2np_s133,doolhof,hemd,172.5848154,-81.74000635,-95.57513086,-98.61450571,-116.593315
p2np_s133,doos,herder,103.0604271,-41.42155435,-31.50273486,-105.7817169,-108.969171
p2np_s133,wortel,herder,85.65899964,128.5784456,139.0797301,-95.41596661,-132.365415
p2np_s133,kast,mand,185.1727518,-14.96040535,-112.0334639,-28.53934561,-204.902973
p2np_s133,kast,masker,110.7123863,42.90056165,39.00403614,-122.7617409,-148.723706
p2np_s133,lamp,masker,41.03204395,35.62200665,68.93246714,-86.24001991,-124.744703
p2np_s133,baby,naald,67.22437097,32.19731865,52.67459114,-110.9735463,-128.057623
p2np_s133,duif,naald,151.2976186,-6.96322035,-30.69457486,-41.47561991,-194.445843
p2np_s133,doos,pan,266.1494517,100.7356426,-134.4670429,-71.05071321,-190.661948
p2np_s133,ladder,pan,296.8492067,38.78118965,-176.1667979,-48.40533431,-217.065795
p2np_s133,tang,panda,269.5651101,68.35374365,-83.07478386,-116.7573265,-123.733469
p2np_s133,kikker,panda,179.3433207,30.96692665,-115.5277209,-76.63210241,-79.31202203
p2np_s133,duivel,ridder,149.3964004,-15.94238735,14.37784514,-117.4154142,-111.159729
p2np_s133,kip,ridder,186.1447551,6.00668665,20.36311714,-44.65032651,-172.8353
p2np_s133,tandarts,rits,91.22791421,-73.45627635,-26.59085686,-93.04316531,-163.200111
p2np_s133,kikker,rits,111.5758216,-41.21322035,14.11792514,-114.7730839,-104.484125
p2np_s133,duivel,schaar,182.4445859,-88.44238735,-30.78485286,-164.7068966,-91.33446103
p2np_s133,doolhof,schaduw,185.2628995,-89.50072035,6.958646141,-67.46711701,-200.603095
p2np_s133,ladder,schaduw,86.91177766,-45.51381635,71.60056314,-122.7194108,-158.81608
p2np_s133,been,vlieg,180.8798192,35.02289065,20.66951214,-27.37345941,-215.142559
p2np_s133,duif,vliegtuig,-54.01282619,-89.30651735,144.6838971,-45.20604971,-217.234108
p2np_s133,tandarts,zebra,110.5007357,-7.74063335,10.47903614,-40.24595771,-238.26649
p2np_s133,been,zebra,126.165344,159.8909456,208.0030971,-28.25007551,-287.936716
p2np_s133,tang,zee,280.8527839,30.45344565,-43.88586286,-43.18950271,-217.84633
p2np_s133,wortel,zee,126.4009845,36.14292965,-13.54179786,-107.5205603,-106.179895
p2np_s134,lamp,hemd,106.6796437,-55.75720235,-60.49522886,-69.23030251,-155.369211
p2np_s134,doolhof,hemd,202.8129701,-81.74000635,-95.57513086,-62.04503101,-104.600192
p2np_s134,doos,herder,306.7260681,-41.42155435,-31.50273486,-130.9183131,-163.054801
p2np_s134,wortel,herder,131.7806647,128.5784456,139.0797301,-49.57815031,-149.131351
p2np_s134,kast,mand,202.577217,-14.96040535,-112.0334639,25.63015599,-246.116778
p2np_s134,wolf,mand,134.9153176,-45.76269935,-109.8647139,-87.18544321,-200.735656
p2np_s134,kast,masker,80.06127913,42.90056165,39.00403614,-51.87310681,-123.705416
p2np_s134,lamp,masker,12.6705766,35.62200665,68.93246714,-101.9504522,-185.234251
p2np_s134,duif,naald,138.6195974,-6.96322035,-30.69457486,-143.0831057,-52.91718303
p2np_s134,wolf,nagel,114.7811242,46.27785065,56.81236914,-59.95776171,-48.70659503
p2np_s134,ladder,pan,234.778946,38.78118965,-176.1667979,5.326096394,-181.214986
p2np_s134,duivel,ridder,170.6815241,-15.94238735,14.37784514,-30.36396191,-280.528734
p2np_s134,kip,ridder,144.3902085,6.00668665,20.36311714,-35.73885621,-127.923728
p2np_s134,tandarts,rits,90.48192057,-73.45627635,-26.59085686,-115.2279974,-152.606949
p2np_s134,kikker,rits,538.5564077,-41.21322035,14.11792514,-103.4892853,-83.31153403
p2np_s134,kip,schaar,192.3766234,-177.5413454,-145.4515199,-29.35854131,-239.752357
p2np_s134,doolhof,schaduw,208.1174504,-89.50072035,6.958646141,-63.73746081,-114.986843
p2np_s134,ladder,schaduw,133.2586484,-45.51381635,71.60056314,-128.9414346,-113.933911
p2np_s134,been,vlieg,121.138747,35.02289065,20.66951214,-88.45696781,-184.470935
p2np_s134,cactus,vlieg,173.0508577,-170.2042924,-139.8275119,-62.21698391,-118.381231
